,Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainTomorrow
4548,2014-11-10,Watsonia,10.6,21.2,0.0,8.2,9.5,SSW,43.0,WSW,S,11.0,15.0,64.0,48.0,1023.0,1021.9,5.0,3.0,14.4,20.1,No
4549,2009-06-26,Watsonia,3.3,16.3,4.4,1.4,7.8,N,24.0,NE,NE,6.0,11.0,99.0,62.0,1009.5,1007.0,3.0,3.0,8.2,15.2,No
4550,2017-01-07,Watsonia,19.0,36.9,0.0,10.6,10.1,NNE,33.0,ENE,NNW,9.0,11.0,47.0,24.0,1012.9,1008.6,1.0,7.0,28.4,35.9,No
4551,2009-11-26,Watsonia,16.6,29.5,5.0,6.2,1.5,NNE,67.0,NW,NNE,7.0,9.0,100.0,100.0,1013.3,1007.4,8.0,7.0,18.3,19.4,Yes
4552,2011-11-30,Watsonia,14.3,18.8,5.2,8.8,3.6,WSW,61.0,WNW,WSW,7.0,24.0,99.0,91.0,1008.3,1015.7,7.0,7.0,14.4,10.8,Yes
4553,2014-01-07,Watsonia,12.8,19.7,0.0,6.6,7.0,S,39.0,S,SSW,17.0,22.0,52.0,45.0,1023.9,1022.7,7.0,7.0,14.6,17.7,No
4554,2010-10-28,Watsonia,4.7,23.9,0.0,4.6,12.4,NE,28.0,ENE,NNW,4.0,11.0,71.0,45.0,1020.0,1016.3,1.0,1.0,12.1,22.9,No
4555,2012-11-02,Watsonia,9.3,16.2,1.4,4.6,1.6,SSW,31.0,SW,SSW,9.0,17.0,99.0,60.0,1019.0,1019.0,7.0,7.0,10.9,15.3,No
4556,2015-10-12,Watsonia,10.6,16.7,6.6,3.8,0.2,SSW,37.0,WSW,SW,9.0,20.0,100.0,68.0,1018.9,1019.4,7.0,7.0,11.0,14.9,No
4557,2013-07-01,Watsonia,5.5,16.9,0.0,2.2,0.9,N,39.0,N,WNW,15.0,13.0,78.0,59.0,1023.7,1021.3,7.0,7.0,12.7,16.9,Yes
4558,2013-11-13,Watsonia,9.4,13.9,17.2,3.6,0.0,WSW,44.0,WNW,W,15.0,17.0,100.0,96.0,1013.2,1013.5,8.0,8.0,10.4,12.0,Yes
4559,2015-04-05,Watsonia,8.4,20.1,0.0,4.6,3.5,SSW,30.0,WNW,SW,7.0,15.0,82.0,59.0,1013.0,1008.7,7.0,7.0,13.0,18.4,No
4560,2009-09-30,Watsonia,11.0,22.6,0.0,7.8,7.1,N,67.0,NNE,N,22.0,39.0,41.0,33.0,1011.4,1007.7,7.0,7.0,17.7,21.9,No
4561,2012-09-27,Watsonia,13.5,25.3,0.0,11.0,8.4,NNW,54.0,N,N,24.0,24.0,25.0,27.0,1007.1,1004.2,7.0,1.0,22.1,24.8,Yes
4562,2012-02-29,Watsonia,14.8,22.3,0.4,2.0,1.5,SE,26.0,S,ENE,11.0,7.0,69.0,60.0,1015.8,1011.9,7.0,7.0,18.3,21.7,Yes
4563,2015-11-09,Watsonia,11.0,32.5,0.0,8.6,11.7,NNE,37.0,ESE,NNE,9.0,20.0,53.0,23.0,1017.4,1013.6,4.0,7.0,20.6,31.2,No
4564,2012-05-24,Watsonia,9.1,14.9,0.0,6.0,2.4,N,35.0,SW,SSE,4.0,7.0,66.0,75.0,1016.2,1014.5,1.0,7.0,10.2,13.5,Yes
4565,2011-09-21,Watsonia,8.0,20.5,1.0,4.0,3.9,WSW,33.0,NNW,WNW,15.0,11.0,66.0,45.0,1019.5,1017.9,7.0,5.0,13.0,18.8,No
4566,2016-11-25,Watsonia,9.6,18.7,0.8,3.8,4.5,SSW,39.0,WSW,SSW,17.0,19.0,65.0,64.0,1018.0,1019.2,6.0,7.0,13.2,15.4,No
4567,2013-11-04,Watsonia,7.7,16.4,1.8,4.8,12.0,S,41.0,S,SW,19.0,22.0,64.0,52.0,1028.7,1029.4,4.0,4.0,11.8,14.4,No
4568,2009-04-06,Watsonia,7.9,16.1,2.4,3.4,3.9,SSW,44.0,NE,SSW,6.0,22.0,97.0,59.0,1025.8,1024.9,7.0,7.0,9.3,14.7,Yes
4569,2011-02-13,Watsonia,8.9,21.1,0.0,4.8,7.4,SSW,33.0,WNW,S,4.0,19.0,82.0,61.0,1023.2,1022.7,7.0,5.0,12.9,20.3,No
4570,2015-09-23,Watsonia,4.7,12.9,0.2,3.6,10.6,SW,43.0,SSE,SW,9.0,22.0,78.0,50.0,1035.5,1033.6,6.0,6.0,8.2,11.5,No
4571,2017-05-12,Watsonia,3.3,19.1,0.0,1.4,7.8,N,20.0,E,ENE,7.0,6.0,100.0,52.0,1025.9,1022.9,1.0,6.0,6.2,18.6,No
4572,2013-12-22,Watsonia,15.5,28.1,0.2,1.6,0.0,NNW,30.0,NNE,NNW,7.0,13.0,100.0,53.0,1008.9,1005.7,8.0,8.0,17.9,26.4,Yes
4573,2011-11-28,Williamtown,13.6,29.5,0.0,10.0,13.1,E,39.0,E,E,6.0,26.0,73.0,40.0,1018.3,1015.6,4.0,5.0,22.8,29.2,No
4574,2012-06-13,Williamtown,11.0,18.6,0.6,2.6,4.5,SSE,33.0,WSW,SSE,11.0,22.0,92.0,61.0,1019.9,1018.1,6.0,5.0,14.7,17.7,Yes
4575,2011-03-03,Williamtown,18.1,31.0,0.6,2.2,8.5,WNW,37.0,WNW,SE,13.0,22.0,89.0,61.0,1009.7,1007.4,7.0,6.0,20.3,26.8,No
4576,2016-05-28,Williamtown,8.9,18.1,0.0,,,WNW,65.0,WNW,WNW,26.0,37.0,62.0,40.0,1008.3,1006.7,6.0,,13.0,16.5,No
4577,2017-02-19,Williamtown,20.7,22.8,12.8,,,,,,,,,87.0,83.0,1007.8,1006.7,8.0,8.0,21.1,20.6,No
4578,2013-12-23,Williamtown,21.1,37.3,0.0,9.6,2.4,SSW,65.0,NW,NW,6.0,28.0,49.0,24.0,1008.4,1006.5,7.0,6.0,28.5,35.0,Yes
4579,2014-07-30,Williamtown,8.7,22.8,0.0,4.4,9.7,WNW,67.0,W,WNW,30.0,41.0,34.0,27.0,1019.9,1016.0,0.0,1.0,17.2,22.6,No
4580,2012-06-28,Williamtown,8.4,17.5,6.8,0.8,,SSE,28.0,NW,SE,11.0,11.0,97.0,80.0,1025.6,1020.7,6.0,6.0,11.0,15.5,No
4581,2014-03-10,Williamtown,15.6,28.7,1.0,30.2,,E,39.0,,ESE,0.0,30.0,72.0,56.0,1023.1,1021.1,1.0,2.0,22.9,27.0,No
4582,2016-05-06,Williamtown,10.5,25.7,0.0,,,NW,26.0,NW,SE,17.0,17.0,70.0,57.0,1019.9,1017.2,,,16.6,22.7,No
4583,2010-01-31,Williamtown,21.5,28.7,0.8,5.2,6.0,ENE,54.0,ENE,ENE,13.0,35.0,94.0,65.0,1015.3,1012.8,7.0,8.0,23.1,27.3,Yes
4584,2012-06-25,Williamtown,2.9,18.1,0.0,2.6,9.7,WNW,41.0,WNW,WNW,17.0,26.0,74.0,34.0,1029.0,1024.4,0.0,1.0,8.4,17.8,Yes
4585,2012-09-27,Williamtown,7.9,26.9,0.0,5.2,,E,30.0,NW,NE,15.0,13.0,64.0,38.0,1020.1,1014.4,4.0,4.0,18.1,26.8,No
4586,2012-09-16,Williamtown,6.1,22.1,0.0,13.6,,ENE,37.0,NNE,ENE,6.0,22.0,66.0,54.0,1022.3,1016.8,2.0,2.0,16.5,20.0,No
4587,2011-12-11,Williamtown,14.0,29.0,0.0,12.2,,SW,35.0,NW,ESE,9.0,19.0,72.0,65.0,1004.5,1002.1,3.0,7.0,22.6,24.4,Yes
4588,2011-01-06,Williamtown,18.8,26.7,12.6,5.4,6.2,ESE,39.0,S,ESE,15.0,28.0,96.0,56.0,1010.1,1010.0,8.0,5.0,19.3,25.9,Yes
4589,2011-09-04,Williamtown,5.6,23.0,1.2,29.8,,ENE,30.0,N,NNW,4.0,9.0,66.0,34.0,1028.9,1024.7,3.0,2.0,15.4,22.7,No
4590,2011-06-06,Williamtown,8.4,19.0,6.0,11.2,,WNW,39.0,WNW,WNW,24.0,22.0,59.0,40.0,1017.0,1016.1,0.0,3.0,13.1,18.2,No
4591,2016-05-27,Williamtown,12.0,19.0,0.6,3.4,,NW,74.0,WNW,WNW,41.0,46.0,47.0,27.0,1005.1,1002.3,,,15.3,18.1,No
4592,2016-06-05,Williamtown,14.3,16.1,91.4,,,NW,61.0,WNW,WNW,17.0,19.0,97.0,97.0,1001.8,996.4,7.0,8.0,14.4,15.0,Yes
4593,2015-07-03,Williamtown,4.7,15.9,0.0,,,SSW,37.0,WNW,SSW,15.0,20.0,58.0,53.0,1026.1,1024.3,7.0,1.0,8.5,15.3,No
4594,2016-10-04,Williamtown,11.8,23.4,0.0,32.0,,,,WNW,NW,28.0,52.0,46.0,30.0,1009.8,1005.7,,,16.7,23.0,No
4595,2013-04-10,Williamtown,12.0,24.0,2.4,3.0,10.0,ESE,30.0,WNW,ESE,9.0,19.0,90.0,58.0,1024.9,1021.6,1.0,1.0,17.7,23.0,No
4596,2013-04-17,Williamtown,13.4,23.2,6.0,2.2,9.7,SSE,31.0,W,S,11.0,19.0,82.0,61.0,1016.3,1013.5,1.0,6.0,18.9,22.4,No
4597,2009-07-31,Williamtown,6.4,19.0,0.0,3.4,8.3,WNW,50.0,WNW,WNW,26.0,37.0,62.0,43.0,1020.6,1018.2,2.0,3.0,13.3,18.4,No
4598,2016-11-01,Williamtown,8.9,21.1,0.0,,,S,35.0,SSW,SE,17.0,20.0,48.0,49.0,1013.9,1010.3,8.0,,17.2,20.8,No
4599,2010-08-09,Williamtown,1.3,18.6,0.0,2.0,9.8,SE,22.0,WNW,SE,15.0,17.0,89.0,59.0,1023.8,1020.9,0.0,1.0,9.6,17.9,No
4600,2016-05-23,Williamtown,10.0,28.0,0.0,7.6,,WNW,63.0,NW,WNW,13.0,37.0,68.0,31.0,1016.0,1011.2,,,18.1,27.8,No
4601,2011-09-26,Williamtown,12.6,20.1,47.6,,,SE,52.0,ESE,SE,28.0,30.0,51.0,55.0,1023.3,1022.0,5.0,7.0,18.8,16.8,No
4602,2010-08-01,Williamtown,7.7,19.4,,,,WSW,74.0,WNW,NW,26.0,28.0,63.0,39.0,1022.2,1015.9,,,13.4,18.9,Yes
4603,2010-07-06,Williamtown,9.8,17.1,3.0,0.6,2.4,S,35.0,NNW,WNW,9.0,17.0,98.0,75.0,1017.2,1014.1,7.0,6.0,12.2,15.1,No
4604,2015-04-26,Williamtown,12.5,18.7,0.0,11.0,3.2,NW,52.0,WNW,WSW,33.0,28.0,66.0,56.0,1008.5,1009.6,7.0,7.0,14.4,18.0,No
4605,2012-08-05,Williamtown,5.1,21.4,0.0,10.4,,WNW,52.0,NW,WNW,17.0,33.0,54.0,20.0,1018.1,1013.0,1.0,1.0,10.7,20.6,No
4606,2010-11-19,Williamtown,15.4,20.4,1.6,4.0,0.0,S,56.0,SSE,S,35.0,30.0,85.0,70.0,1019.9,1022.7,8.0,8.0,18.3,18.9,No
4607,2010-05-30,Williamtown,11.0,18.2,3.4,1.4,9.4,WNW,59.0,WNW,WNW,37.0,28.0,61.0,53.0,1005.3,1004.2,1.0,5.0,14.9,17.1,No
4608,2012-07-22,Williamtown,10.4,18.3,38.0,10.6,,SSE,52.0,WSW,SSW,13.0,20.0,94.0,74.0,1028.2,1026.4,7.0,6.0,11.7,15.6,Yes
4609,2014-04-22,Williamtown,8.5,25.8,0.0,2.8,,WNW,48.0,WNW,WNW,20.0,24.0,67.0,29.0,1019.5,1015.6,6.0,7.0,15.9,25.1,No
4610,2009-07-14,Williamtown,4.4,17.2,0.0,2.8,8.2,WNW,56.0,WNW,WNW,13.0,30.0,71.0,44.0,1008.4,1005.2,1.0,2.0,12.7,15.5,No
4611,2012-08-08,Williamtown,0.9,20.3,0.0,3.8,10.0,WNW,52.0,WNW,NNW,22.0,28.0,54.0,22.0,1023.1,1016.7,0.0,0.0,10.9,19.8,No
4612,2012-02-05,Williamtown,16.0,27.4,37.2,5.2,,SE,31.0,NW,ESE,11.0,17.0,98.0,62.0,1004.5,1001.0,6.0,1.0,20.0,27.0,No
4613,2013-01-28,Williamtown,21.2,24.9,57.8,30.4,0.0,ENE,65.0,ENE,ENE,15.0,30.0,93.0,95.0,1008.9,1006.4,8.0,8.0,21.8,22.1,Yes
4614,2014-11-18,Williamtown,15.6,25.5,0.0,8.6,12.2,S,46.0,WNW,SSE,17.0,31.0,62.0,57.0,1016.5,1015.7,2.0,2.0,22.0,24.1,No
4615,2010-12-19,Williamtown,16.3,24.5,0.0,5.8,1.3,W,56.0,WNW,NNE,7.0,19.0,66.0,54.0,1004.6,998.9,8.0,7.0,20.5,22.8,Yes
4616,2009-04-12,Williamtown,17.9,26.8,0.2,2.4,5.7,WSW,26.0,NW,SSE,9.0,15.0,79.0,68.0,1022.9,1020.1,7.0,7.0,22.5,24.3,No
4617,2017-04-23,Williamtown,12.4,25.7,0.0,,,WNW,24.0,WNW,WSW,13.0,7.0,82.0,48.0,1024.0,1020.3,5.0,,18.6,25.1,No
4618,2012-04-28,Williamtown,11.8,19.0,,,,WNW,19.0,WNW,NW,7.0,11.0,94.0,78.0,1021.8,1018.6,,2.0,15.1,18.7,No
4619,2012-09-25,Williamtown,7.0,19.6,0.0,6.4,6.0,SE,37.0,SW,ESE,7.0,28.0,64.0,53.0,1021.7,1019.8,5.0,5.0,15.2,18.4,No
4620,2010-06-30,Williamtown,-1.8,14.6,0.0,2.6,9.7,WNW,50.0,W,WNW,17.0,28.0,67.0,32.0,1022.3,1019.5,0.0,1.0,7.6,14.1,No
4621,2014-04-12,Williamtown,18.1,23.2,,,,SW,46.0,W,SW,20.0,31.0,61.0,63.0,1010.7,1011.1,7.0,6.0,21.0,22.2,Yes
4622,2016-10-24,Williamtown,8.0,19.4,0.0,16.2,,WNW,31.0,WSW,SSE,15.0,22.0,62.0,50.0,1019.5,1016.3,,,15.4,18.6,No
4623,2014-12-20,Williamtown,15.2,24.0,0.0,,,SE,35.0,SE,ESE,17.0,22.0,54.0,50.0,1018.2,1016.7,8.0,,21.1,23.4,No
4624,2009-04-11,Williamtown,12.3,24.2,0.0,2.4,4.1,SE,19.0,N,ESE,7.0,11.0,86.0,75.0,1024.7,1022.4,3.0,7.0,19.9,22.8,No
4625,2012-04-22,Williamtown,14.8,24.1,,,,NNW,22.0,NW,N,13.0,9.0,99.0,76.0,1015.2,1011.6,8.0,,18.0,23.0,Yes
4626,2012-03-20,Williamtown,15.2,25.0,5.0,3.6,5.0,ESE,35.0,ESE,E,19.0,22.0,71.0,64.0,1019.8,1016.5,1.0,7.0,22.6,23.1,No
4627,2016-09-20,Williamtown,7.4,18.9,0.0,7.0,,,,WNW,SE,15.0,15.0,58.0,53.0,1018.7,1016.5,,,14.7,17.0,No
4628,2009-06-29,Williamtown,9.7,19.1,0.0,3.0,9.5,WNW,48.0,WNW,WNW,33.0,28.0,62.0,44.0,1013.2,1011.2,1.0,,13.0,18.8,No
4629,2015-06-17,Williamtown,13.9,16.7,10.4,0.8,0.2,NW,39.0,,,0.0,0.0,97.0,93.0,1013.8,1010.3,8.0,7.0,14.8,16.5,Yes
4630,2014-01-13,Williamtown,20.8,26.0,0.0,38.8,,SSE,39.0,SSE,ESE,24.0,24.0,60.0,55.0,1021.5,1019.9,3.0,1.0,23.9,24.8,No
4631,2017-01-16,Williamtown,17.9,29.7,0.0,,,,,NE,ENE,17.0,31.0,67.0,52.0,1016.8,1013.4,,,25.0,29.0,No
4632,2016-11-28,Williamtown,19.3,31.9,0.0,22.6,,ENE,44.0,N,ENE,17.0,20.0,62.0,46.0,1014.6,1009.3,3.0,,24.3,29.6,No
4633,2010-02-02,Williamtown,19.9,27.9,0.0,8.0,6.4,SE,48.0,E,SSE,26.0,30.0,54.0,74.0,1015.7,1014.4,5.0,5.0,24.7,24.1,Yes
4634,2014-07-05,Williamtown,0.8,19.3,0.0,,,NW,56.0,WNW,WNW,20.0,31.0,55.0,27.0,1016.9,1013.0,6.0,1.0,11.8,18.4,No
4635,2009-10-18,Williamtown,11.8,20.5,5.4,6.2,9.4,SE,31.0,SSW,SE,6.0,22.0,83.0,52.0,1026.6,1025.0,5.0,3.0,16.6,19.5,No
4636,2015-10-12,Williamtown,13.7,33.4,1.6,5.6,9.5,SE,57.0,NNW,WNW,17.0,31.0,75.0,18.0,1017.8,1012.7,1.0,4.0,20.3,32.9,No
4637,2014-07-15,Williamtown,8.6,16.5,2.4,1.4,0.8,NE,26.0,,NE,0.0,7.0,94.0,74.0,1025.9,1021.3,7.0,8.0,10.8,16.1,No
4638,2015-12-29,Williamtown,12.9,23.6,0.0,7.0,11.0,S,44.0,SSE,S,24.0,24.0,48.0,48.0,1021.8,1020.8,3.0,1.0,21.2,22.4,No
4639,2012-07-18,Williamtown,5.7,20.7,0.0,2.8,5.2,WNW,37.0,N,NW,9.0,26.0,73.0,41.0,1020.0,1015.8,4.0,3.0,11.4,19.7,No
4640,2016-11-02,Williamtown,11.1,22.9,0.0,,,SSE,31.0,WNW,SE,15.0,20.0,52.0,32.0,1015.0,1013.4,,,18.7,21.7,No
4641,2016-04-13,Williamtown,14.6,22.6,5.6,,3.3,SSE,31.0,,SSE,0.0,24.0,94.0,70.0,1027.0,1025.7,7.0,4.0,17.4,22.5,Yes
4642,2017-02-18,Williamtown,20.2,33.5,15.6,,,,,NW,E,19.0,22.0,65.0,38.0,1006.2,1002.9,,,26.1,32.6,Yes
4643,2011-05-15,Williamtown,4.7,18.5,0.0,15.0,,W,33.0,WNW,WNW,19.0,15.0,49.0,28.0,1029.0,1027.5,1.0,0.0,11.1,18.2,No
4644,2015-07-04,Williamtown,3.5,17.5,0.0,,,WNW,52.0,WNW,WNW,11.0,30.0,83.0,30.0,1023.7,1019.9,8.0,7.0,8.5,17.0,No
4645,2009-05-27,Williamtown,10.9,21.6,0.0,1.4,4.1,WNW,30.0,WNW,W,17.0,7.0,72.0,70.0,1019.8,1017.3,6.0,7.0,16.2,20.0,No
4646,2010-04-29,Williamtown,12.1,25.0,0.0,5.4,10.4,WNW,43.0,WNW,WNW,28.0,26.0,49.0,30.0,1020.8,1017.3,1.0,0.0,18.9,24.4,No
4647,2015-06-10,Williamtown,9.2,17.5,2.0,4.2,0.2,S,35.0,NW,SW,11.0,17.0,89.0,83.0,1030.0,1030.3,7.0,8.0,11.8,15.4,Yes
4648,2017-02-06,Williamtown,22.5,37.6,0.0,,,S,48.0,WNW,SE,15.0,22.0,48.0,51.0,1010.7,1008.5,,,32.1,32.5,No
4649,2015-11-24,Williamtown,15.5,25.3,0.0,6.8,11.2,ESE,41.0,ESE,ESE,15.0,28.0,62.0,51.0,1017.5,1014.5,3.0,1.0,23.0,24.9,No
4650,2009-08-14,Williamtown,7.3,20.0,0.0,3.8,10.5,WNW,31.0,WNW,SE,22.0,13.0,57.0,53.0,1018.8,1016.2,1.0,2.0,14.0,18.2,No
4651,2010-07-25,Williamtown,7.9,17.8,2.4,3.0,,S,31.0,WNW,SE,11.0,17.0,87.0,74.0,1029.7,1027.5,6.0,6.0,13.3,15.1,Yes
4652,2013-08-31,Williamtown,7.6,25.8,0.0,,,WSW,41.0,WNW,SSE,17.0,19.0,45.0,41.0,1021.9,1019.7,,,18.3,22.1,No
4653,2009-10-27,Williamtown,14.7,20.9,1.8,0.8,0.0,ESE,44.0,ESE,ESE,28.0,28.0,67.0,64.0,1027.4,1026.2,7.0,7.0,17.5,19.4,No
4654,2013-11-12,Williamtown,13.9,24.8,17.2,2.0,,ESE,37.0,NW,NW,13.0,13.0,82.0,66.0,1013.1,1011.7,6.0,5.0,19.1,22.1,Yes
4655,2014-10-06,Williamtown,15.5,26.7,0.0,24.6,,SSW,46.0,SW,ESE,13.0,19.0,67.0,58.0,1019.6,1013.4,3.0,1.0,20.1,24.6,No
4656,2016-01-19,Williamtown,15.9,32.8,0.0,6.0,13.3,ENE,26.0,NW,NNE,9.0,11.0,78.0,36.0,1018.6,1014.0,3.0,1.0,21.7,31.3,No
4657,2014-07-29,Williamtown,7.5,22.0,0.0,2.6,9.7,NW,54.0,NW,WNW,28.0,28.0,51.0,29.0,1020.6,1016.5,5.0,6.0,13.9,20.6,No
4658,2015-12-17,Williamtown,16.3,28.9,4.0,3.2,,ENE,43.0,E,ESE,9.0,31.0,70.0,48.0,1018.2,1016.2,5.0,2.0,23.1,26.9,No
4659,2015-08-05,Williamtown,3.8,15.3,0.0,2.8,8.8,WNW,59.0,WNW,NW,33.0,31.0,41.0,34.0,1016.0,1012.2,1.0,5.0,9.6,14.5,No
4660,2009-08-31,Williamtown,5.2,20.6,0.0,9.0,11.1,WNW,48.0,WNW,WNW,26.0,30.0,39.0,26.0,1018.8,1014.7,0.0,0.0,13.9,19.8,No
4661,2013-03-13,Williamtown,14.7,27.0,0.0,,,ENE,33.0,N,ENE,7.0,20.0,80.0,49.0,1015.2,1011.8,,8.0,21.3,26.1,No
4662,2012-05-26,Williamtown,10.6,17.5,,,,WNW,74.0,WNW,WNW,41.0,35.0,42.0,43.0,1015.8,1013.8,,,13.5,16.7,Yes
4663,2017-05-28,Williamtown,6.6,22.8,0.2,,,WNW,37.0,NW,WNW,7.0,22.0,100.0,53.0,1014.6,1011.1,8.0,,12.5,22.5,No
4664,2009-04-19,Williamtown,14.6,21.1,41.0,3.8,5.6,SSE,61.0,SW,SSE,24.0,37.0,85.0,67.0,1017.5,1015.6,4.0,6.0,18.5,20.3,Yes
4665,2010-11-04,Williamtown,15.7,20.1,0.4,6.0,1.4,S,41.0,S,SE,26.0,28.0,81.0,69.0,1021.1,1019.3,6.0,6.0,17.6,18.4,Yes
4666,2014-08-24,Williamtown,10.3,19.2,,,,SSE,30.0,WNW,SSE,9.0,15.0,96.0,66.0,1029.4,1026.4,8.0,8.0,13.4,18.5,Yes
4667,2010-07-18,Williamtown,2.1,19.3,0.0,,,NW,20.0,NNW,N,13.0,13.0,90.0,47.0,1023.4,1018.7,,,9.4,18.9,No
4668,2016-09-20,Witchcliffe,10.1,16.4,0.8,,,NNW,31.0,N,NW,2.0,20.0,72.0,61.0,1021.1,1018.8,,,13.2,15.2,No
4669,2015-01-21,Witchcliffe,14.7,28.3,0.0,,,SSE,44.0,SSW,SSE,20.0,28.0,64.0,51.0,1015.5,1015.2,,,23.6,25.9,No
4670,2009-07-14,Witchcliffe,5.2,15.4,0.0,,,NNE,22.0,NNE,NNE,7.0,9.0,75.0,54.0,1029.2,1025.7,,,10.1,14.6,No
4671,2011-11-23,Witchcliffe,12.4,32.2,0.0,,,N,61.0,N,N,37.0,30.0,29.0,25.0,1015.5,1014.7,,,27.4,32.1,No
4672,2017-05-26,Witchcliffe,13.0,16.2,7.4,,,WSW,35.0,SSW,SSE,6.0,13.0,72.0,80.0,1021.3,1021.3,,,15.0,14.6,No
4673,2012-04-19,Witchcliffe,11.6,18.0,1.8,,,S,20.0,NE,ENE,9.0,6.0,,,1018.8,1017.1,,,14.6,15.8,Yes
4674,2015-07-20,Witchcliffe,10.0,16.9,25.0,,,WSW,65.0,W,W,22.0,22.0,73.0,69.0,1005.7,1003.9,,,14.5,13.9,Yes
4675,2010-04-06,Witchcliffe,13.8,22.0,1.8,,,NE,20.0,NNE,W,7.0,9.0,91.0,64.0,1008.2,1007.3,,,17.8,20.9,No
4676,2010-06-21,Witchcliffe,3.7,19.5,0.2,,,SW,15.0,,W,0.0,7.0,99.0,59.0,1020.9,1019.1,,,8.7,18.5,No
4677,2016-12-19,Witchcliffe,14.0,22.3,0.0,,,SSE,43.0,SSE,SSE,17.0,24.0,61.0,50.0,1018.7,1017.8,,,17.4,20.8,No
4678,2016-07-30,Witchcliffe,13.5,17.5,8.2,,,W,67.0,WNW,WNW,24.0,22.0,54.0,70.0,1014.2,1011.3,,,15.3,14.7,Yes
4679,2013-12-07,Witchcliffe,14.3,19.0,0.0,,,S,43.0,S,S,26.0,24.0,68.0,56.0,1010.8,1012.8,,,16.8,17.7,No
4680,2012-09-02,Witchcliffe,9.3,18.9,2.6,,,N,50.0,N,NW,13.0,22.0,,,1016.9,1013.4,,,14.9,17.5,Yes
4681,2016-12-16,Witchcliffe,13.7,20.4,0.0,,,SE,57.0,SE,SE,33.0,31.0,51.0,48.0,1017.9,1017.0,,,17.1,19.1,No
4682,2010-06-04,Witchcliffe,5.8,16.3,3.8,,,ESE,39.0,ESE,SE,13.0,19.0,99.0,74.0,1028.3,1026.0,,,9.9,15.7,No
4683,2015-04-07,Witchcliffe,14.0,18.0,3.6,,,NE,44.0,NE,NE,15.0,24.0,92.0,91.0,1019.5,1015.8,,,14.3,17.2,Yes
4684,2010-12-09,Witchcliffe,10.9,20.4,0.6,,,S,48.0,SSE,S,24.0,30.0,47.0,47.0,1025.4,1024.6,,,16.4,18.3,No
4685,2012-05-02,Witchcliffe,6.8,23.2,0.0,,,N,30.0,ENE,NE,11.0,11.0,,,1024.6,1019.9,,,14.5,22.4,No
4686,2015-10-18,Witchcliffe,8.3,18.2,0.0,,,NW,41.0,NW,W,22.0,13.0,65.0,83.0,1015.5,1015.5,,,18.2,16.9,Yes
4687,2011-10-02,Witchcliffe,12.2,19.6,19.0,,,SSE,35.0,SE,S,9.0,17.0,90.0,72.0,1009.1,1008.2,,,15.8,16.5,Yes
4688,2015-01-31,Witchcliffe,14.8,32.9,0.0,,,ESE,39.0,E,SE,17.0,17.0,54.0,35.0,1017.3,1014.4,,,22.3,31.5,No
4689,2014-03-10,Witchcliffe,6.7,22.6,0.0,,,WSW,35.0,ENE,SW,7.0,20.0,51.0,46.0,1021.9,1020.5,,,19.6,21.1,No
4690,2010-07-16,Witchcliffe,12.9,16.8,15.0,,,SSW,39.0,WSW,S,13.0,19.0,90.0,93.0,1015.5,1016.5,,,14.0,12.4,Yes
4691,2010-02-16,Witchcliffe,17.8,25.3,0.0,,,SSE,52.0,SSE,SSE,26.0,28.0,68.0,51.0,1018.1,1017.1,,,19.8,24.3,No
4692,2014-05-08,Witchcliffe,11.3,17.0,29.8,,,WSW,63.0,W,W,26.0,20.0,59.0,75.0,1002.9,1004.8,,,13.9,14.0,Yes
4693,2011-10-11,Witchcliffe,8.2,20.3,0.0,,,S,33.0,SSE,S,7.0,19.0,72.0,68.0,1015.3,1014.9,,,16.5,19.3,No
4694,2009-01-01,Witchcliffe,11.9,28.3,0.0,,,SSE,39.0,ESE,SSE,19.0,22.0,66.0,49.0,1015.0,1012.0,,,17.5,27.7,No
4695,2011-10-09,Witchcliffe,12.0,18.9,11.4,,,SE,43.0,ESE,SSE,19.0,24.0,82.0,72.0,1021.3,1019.3,,,14.4,17.9,No
4696,2012-07-08,Witchcliffe,5.7,13.5,3.4,,,SE,35.0,S,SE,11.0,15.0,,,1023.3,1022.2,,,8.0,12.7,No
4697,2010-10-13,Witchcliffe,5.2,18.8,0.0,,,SSE,41.0,SW,SSW,15.0,22.0,63.0,60.0,1020.3,1018.0,,,16.0,16.7,No
4698,2014-06-01,Witchcliffe,10.7,18.4,11.0,,,NW,33.0,W,WSW,19.0,11.0,73.0,88.0,1016.4,1017.3,,,17.1,15.9,No
4699,2014-04-19,Witchcliffe,9.3,21.8,0.0,,,SSE,33.0,,SSE,0.0,20.0,99.0,59.0,1020.3,1017.0,,,15.4,20.1,No
4700,2015-07-22,Witchcliffe,8.9,17.1,4.2,,,NW,43.0,WNW,NW,13.0,19.0,64.0,64.0,1015.8,1013.2,,,14.6,15.5,Yes
4701,2011-06-20,Witchcliffe,14.3,18.5,3.2,,,WNW,46.0,WSW,WSW,19.0,11.0,79.0,85.0,,,,,16.7,16.1,Yes
